年	月	日	時	分	GoogleLat	GoogleLng	死	受傷	2-30
113	11	8	20	3	25.0477257	121.5242309	0	2	0
113	11	8	20	12	25.05787181	121.5371606	0	1	0
113	11	8	20	12	25.05787181	121.5371606	0	1	0
113	11	8	20	12	25.0359458	121.5638162	0	1	0
113	11	8	20	12	25.0359458	121.5638162	0	1	0
113	11	8	21	9	25.0390823	121.5419815	0	1	0
113	11	8	21	9	25.0390823	121.5419815	0	1	0
113	11	8	21	51	24.983194	121.5540707	0	2	0
113	11	8	21	51	24.983194	121.5540707	0	2	0
113	11	8	21	56	25.00607349	121.5351382	0	2	0
113	11	8	21	56	25.00607349	121.5351382	0	2	0
113	11	8	21	56	25.00607349	121.5351382	0	2	0
113	11	8	22	25	25.0412071	121.566112	0	1	0
113	11	8	22	25	25.0412071	121.566112	0	1	0
113	11	8	22	51	25.0167421	121.5298926	0	2	0
113	11	8	22	51	25.0167421	121.5298926	0	2	0
113	11	8	23	25	25.0480972	121.5440395	0	1	0
113	11	8	23	25	25.0480972	121.5440395	0	1	0
113	11	9	0	29	25.1370736	121.503814	0	1	0
113	11	9	0	29	25.1370736	121.503814	0	1	0
113	11	9	0	37	25.0447986	121.5568281	0	1	0
113	11	9	0	37	25.0447986	121.5568281	0	1	0
113	11	9	0	51	25.0569645	121.5098713	0	1	0
113	11	9	0	51	25.0569645	121.5098713	0	1	0
113	11	9	1	29	25.05185914	121.5439246	0	1	0
113	11	9	1	29	25.05185914	121.5439246	0	1	0
113	11	9	1	39	25.0550853	121.5395212	0	1	0
113	11	9	1	39	25.0550853	121.5395212	0	1	0
113	11	9	1	43	25.0501459	121.5722234	0	1	0
113	11	9	1	43	25.0501459	121.5722234	0	1	0
113	11	9	2	37	25.0557679	121.5492443	0	1	0
113	11	9	2	37	25.0557679	121.5492443	0	1	0
113	11	9	4	28	25.02880121	121.4956248	0	1	0
113	11	9	4	28	25.02880121	121.4956248	0	1	0
113	11	9	4	50	25.0906463	121.5161506	0	2	0
113	11	9	4	50	25.0906463	121.5161506	0	2	0
113	11	9	5	51	25.03330631	121.5437367	0	2	0
113	11	9	5	51	25.03330631	121.5437367	0	2	0
113	11	9	7	24	25.0895248	121.5243455	0	1	0
113	11	9	7	24	25.0895248	121.5243455	0	1	0
113	11	9	7	24	25.0895248	121.5243455	0	1	0
113	11	9	7	50	25.1216709	121.4938583	0	2	0
113	11	9	7	50	25.1216709	121.4938583	0	2	0
113	11	9	8	6	25.0254428	121.5691128	0	1	0
113	11	9	8	6	25.0254428	121.5691128	0	1	0
113	11	9	8	23	25.0276142	121.5650535	0	1	0
113	11	9	8	23	25.0276142	121.5650535	0	1	0
113	11	9	8	30	25.1009076	121.5245987	0	1	0
113	11	9	8	30	25.1009076	121.5245987	0	1	0
113	11	9	9	19	25.0257097	121.5163172	0	1	0
113	11	9	9	19	25.0257097	121.5163172	0	1	0
113	11	9	9	28	25.0257818	121.534926	0	1	0
113	11	9	9	28	25.0257818	121.534926	0	1	0
113	11	9	9	38	25.09989878	121.4962458	0	2	0
113	11	9	9	38	25.09989878	121.4962458	0	2	0
113	11	9	9	57	25.0153053	121.5319825	0	1	0
113	11	9	9	57	25.0153053	121.5319825	0	1	0
113	11	9	10	3	25.0453226	121.5403023	0	2	0
113	11	9	10	3	25.0453226	121.5403023	0	2	0
113	11	9	10	3	25.0453226	121.5403023	0	2	0
113	11	9	10	3	25.0453226	121.5403023	0	2	0
113	11	9	10	3	25.0453226	121.5403023	0	2	0
113	11	9	10	12	25.0263259	121.5349973	0	2	0
113	11	9	10	12	25.0263259	121.5349973	0	2	0
113	11	9	10	25	24.9866595	121.5608811	0	1	0
113	11	9	10	25	24.9866595	121.5608811	0	1	0
113	11	9	10	34	25.0356802	121.4909373	0	2	0
113	11	9	10	34	25.0356802	121.4909373	0	2	0
113	11	9	10	34	25.0356802	121.4909373	0	2	0
113	11	9	10	50	25.0365603	121.5685034	0	1	0
113	11	9	10	50	25.0365603	121.5685034	0	1	0
113	11	9	11	0	25.0764738	121.5119896	0	2	0
113	11	9	11	0	25.0764738	121.5119896	0	2	0
113	11	9	11	7	25.0271431	121.4998034	0	2	0
113	11	9	11	7	25.0271431	121.4998034	0	2	0
113	11	9	11	7	25.0271431	121.4998034	0	2	0
113	11	9	11	7	25.0271431	121.4998034	0	2	0
113	11	9	11	20	25.1208798	121.5025215	0	1	0
113	11	9	11	20	25.1208798	121.5025215	0	1	0
113	11	9	11	44	25.02890322	121.4957536	0	1	0
113	11	9	11	44	25.02890322	121.4957536	0	1	0
113	11	9	11	55	25.0847714	121.5113453	0	1	0
113	11	9	11	55	25.0847714	121.5113453	0	1	0
113	11	9	12	0	25.0331243	121.5521018	0	1	0
113	11	9	12	0	25.0331243	121.5521018	0	1	0
113	11	9	12	30	24.9837124	121.5678429	0	1	0
113	11	9	12	30	24.9837124	121.5678429	0	1	0
113	11	9	12	30	24.9837124	121.5678429	0	1	0
113	11	9	12	40	25.0421505	121.5753471	0	2	0
113	11	9	12	40	25.0421505	121.5753471	0	2	0
113	11	9	12	40	25.0421505	121.5753471	0	2	0
113	11	9	12	45	25.0441052	121.5533052	0	1	0
113	11	9	12	45	25.0441052	121.5533052	0	1	0
113	11	9	12	55	25.0978866	121.5138775	0	1	0
113	11	9	12	55	25.0978866	121.5138775	0	1	0
113	11	9	13	30	25.03519433	121.5072368	0	1	0
113	11	9	13	30	25.03519433	121.5072368	0	1	0
113	11	9	14	28	25.0480724	121.5201677	0	3	0
113	11	9	14	28	25.0480724	121.5201677	0	3	0
113	11	9	14	28	25.0480724	121.5201677	0	3	0
113	11	9	14	28	25.0480724	121.5201677	0	3	0
113	11	9	14	57	25.0513949	121.5965223	0	1	0
113	11	9	14	57	25.0513949	121.5965223	0	1	0
113	11	9	15	0	25.0870264	121.5098461	0	2	0
113	11	9	15	0	25.0870264	121.5098461	0	2	0
113	11	9	15	0	25.0870264	121.5098461	0	2	0
113	11	9	16	17	25.0162172	121.5254467	0	2	0
113	11	9	16	17	25.0162172	121.5254467	0	2	0
113	11	9	16	48	25.0293505	121.5001822	0	1	0
113	11	9	16	48	25.0293505	121.5001822	0	1	0
113	11	9	16	48	25.0293505	121.5001822	0	1	0
113	11	9	17	5	25.0719989	121.5186609	0	1	0
113	11	9	17	5	25.0719989	121.5186609	0	1	0
113	11	9	17	58	25.1092336	121.5224887	0	1	0
113	11	9	17	58	25.1092336	121.5224887	0	1	0
113	11	9	18	35	25.0539677	121.5128541	0	1	0
113	11	9	18	35	25.0539677	121.5128541	0	1	0
113	11	9	18	35	25.0539677	121.5128541	0	1	0
113	11	9	19	7	25.0450539	121.557924	0	1	0
113	11	9	19	7	25.0450539	121.557924	0	1	0
113	11	9	19	19	25.06267873	121.5225203	0	2	0
113	11	9	19	19	25.06267873	121.5225203	0	2	0
113	11	9	19	25	25.0246647	121.5467154	0	1	0
113	11	9	19	25	25.0246647	121.5467154	0	1	0
113	11	9	20	30	25.0571563	121.5174472	0	1	0
113	11	9	20	30	25.0571563	121.5174472	0	1	0
113	11	9	20	30	25.0571563	121.5174472	0	1	0
113	11	9	21	8	25.0461731	121.5496916	0	2	0
113	11	9	21	8	25.0461731	121.5496916	0	2	0
113	11	9	21	8	25.0461731	121.5496916	0	2	0
113	11	9	21	13	25.05804618	121.522164	0	3	0
113	11	9	21	13	25.05804618	121.522164	0	3	0
113	11	9	21	13	25.05804618	121.522164	0	3	0
113	11	9	21	30	25.0835727	121.5100635	0	1	0
113	11	9	21	30	25.0835727	121.5100635	0	1	0
113	11	9	21	42	25.0251025	121.518956	0	1	0
113	11	9	21	42	25.0251025	121.518956	0	1	0
113	11	9	22	22	25.0415951	121.505171	0	1	0
113	11	9	22	22	25.0415951	121.505171	0	1	0
113	11	9	22	28	25.0634973	121.5086847	0	3	0
113	11	9	22	28	25.0634973	121.5086847	0	3	0
113	11	9	22	28	25.0634973	121.5086847	0	3	0
113	11	9	22	28	25.0634973	121.5086847	0	3	0
113	11	9	22	28	25.0634973	121.5086847	0	3	0
113	11	9	22	28	25.0634973	121.5086847	0	3	0
113	11	9	22	28	25.0634973	121.5086847	0	3	0
113	11	9	22	28	25.0634973	121.5086847	0	3	0
113	11	9	22	30	25.0566414	121.569324	0	1	0
113	11	9	22	30	25.0566414	121.569324	0	1	0
113	11	9	22	30	25.0566414	121.569324	0	1	0
113	11	9	23	23	25.0650934	121.565723	0	1	0
113	11	9	23	23	25.0650934	121.565723	0	1	0
113	11	9	23	23	25.0650934	121.565723	0	1	0
113	11	9	23	23	25.0650934	121.565723	0	1	0
113	11	9	23	40	25.0547584	121.5336629	0	1	0
113	11	9	23	40	25.0547584	121.5336629	0	1	0
113	11	10	0	32	25.01641203	121.4958006	0	2	0
113	11	10	0	32	25.01641203	121.4958006	0	2	0
113	11	10	0	32	25.01641203	121.4958006	0	2	0
113	11	10	0	35	25.0282554	121.5658208	0	1	0
113	11	10	0	35	25.0282554	121.5658208	0	1	0
113	11	10	1	40	25.0282604	121.49047	0	1	0
113	11	10	1	40	25.0282604	121.49047	0	1	0
113	11	10	5	37	25.0200635	121.5011795	0	2	0
113	11	10	5	37	25.0200635	121.5011795	0	2	0
113	11	10	5	37	25.0200635	121.5011795	0	2	0
113	11	10	5	37	25.0200635	121.5011795	0	2	0
113	11	10	5	37	25.0200635	121.5011795	0	2	0
113	11	10	5	37	25.0200635	121.5011795	0	2	0
113	11	10	8	23	25.1210217	121.5041453	0	2	0
113	11	10	8	23	25.1210217	121.5041453	0	2	0
113	11	10	8	28	25.0337755	121.5046716	0	2	0
113	11	10	8	28	25.0337755	121.5046716	0	2	0
113	11	10	8	33	25.0267281	121.5253078	0	1	0
113	11	10	8	33	25.0267281	121.5253078	0	1	0
113	11	10	9	0	25.0329575	121.5596695	0	2	0
113	11	10	9	0	25.0329575	121.5596695	0	2	0
113	11	10	10	15	25.0115201	121.5373276	0	1	0
113	11	10	10	15	25.0115201	121.5373276	0	1	0
113	11	10	10	38	25.0482522	121.5085681	0	1	0
113	11	10	10	38	25.0482522	121.5085681	0	1	0
113	11	10	11	28	25.1057012	121.5230559	0	2	0
113	11	10	11	28	25.1057012	121.5230559	0	2	0
113	11	10	11	34	25.0930048	121.5277823	0	1	0
113	11	10	11	34	25.0930048	121.5277823	0	1	0
113	11	10	11	40	25.0570483	121.50838	0	2	0
113	11	10	11	40	25.0570483	121.50838	0	2	0
113	11	10	11	40	25.0570483	121.50838	0	2	0
113	11	10	11	42	25.0911569	121.521624	0	2	0
113	11	10	11	42	25.0911569	121.521624	0	2	0
113	11	10	11	42	25.0911569	121.521624	0	2	0
113	11	10	11	52	25.0620272	121.554611	0	3	0
113	11	10	11	52	25.0620272	121.554611	0	3	0
113	11	10	11	52	25.0620272	121.554611	0	3	0
113	11	10	14	50	25.0328251	121.5649209	0	2	0
113	11	10	14	50	25.0328251	121.5649209	0	2	0
113	11	10	14	50	25.0328251	121.5649209	0	2	0
113	11	10	16	25	25.1116686	121.5098751	0	1	0
113	11	10	16	25	25.1116686	121.5098751	0	1	0
113	11	10	16	46	25.0515533	121.5526344	0	1	0
113	11	10	16	46	25.0515533	121.5526344	0	1	0
113	11	10	17	8	25.0462216	121.5534685	0	1	0
113	11	10	17	8	25.0462216	121.5534685	0	1	0
113	11	10	17	8	25.0462216	121.5534685	0	1	0
113	11	10	17	8	25.0462216	121.5534685	0	1	0
113	11	10	17	8	25.0462216	121.5534685	0	1	0
113	11	10	17	8	25.0462216	121.5534685	0	1	0
113	11	10	17	11	25.0484356	121.5207635	0	1	0
113	11	10	17	11	25.0484356	121.5207635	0	1	0
113	11	10	17	11	25.0484356	121.5207635	0	1	0
113	11	10	17	21	25.0286772	121.5582485	0	2	0
113	11	10	17	21	25.0286772	121.5582485	0	2	0
113	11	10	17	21	25.0286772	121.5582485	0	2	0
113	11	10	18	36	25.0368822	121.5073042	0	1	0
113	11	10	18	36	25.0368822	121.5073042	0	1	0
113	11	10	18	47	25.0346287	121.5654832	0	3	0
113	11	10	18	47	25.0346287	121.5654832	0	3	0
113	11	10	18	47	25.0346287	121.5654832	0	3	0
113	11	10	18	47	25.0346287	121.5654832	0	3	0
113	11	10	18	58	25.0709933	121.6118852	0	1	0
113	11	10	18	58	25.0709933	121.6118852	0	1	0
113	11	10	19	20	25.0817258	121.524774	0	2	0
113	11	10	19	20	25.0817258	121.524774	0	2	0
113	11	10	19	20	25.0817258	121.524774	0	2	0
113	11	10	19	48	25.0385015	121.4997516	0	1	0
113	11	10	19	48	25.0385015	121.4997516	0	1	0
113	11	10	20	14	25.0518867	121.5122639	0	1	0
113	11	10	20	14	25.0518867	121.5122639	0	1	0
113	11	10	20	21	25.044749	121.5486344	0	1	0
113	11	10	20	21	25.044749	121.5486344	0	1	0
113	11	10	22	20	25.031995	121.5149698	0	1	0
113	11	10	22	20	25.031995	121.5149698	0	1	0
113	11	10	22	21	25.0288128	121.5569907	0	1	0
113	11	10	22	21	25.0288128	121.5569907	0	1	0
113	11	10	22	26	25.0631737	121.5649138	0	1	0
113	11	10	22	26	25.0631737	121.5649138	0	1	0
113	11	11	0	20	24.9990455	121.5474567	0	2	0
113	11	11	0	20	24.9990455	121.5474567	0	2	0
113	11	11	0	20	24.9990455	121.5474567	0	2	0
113	11	11	3	23	25.0661896	121.5224467	0	1	0
113	11	11	3	23	25.0661896	121.5224467	0	1	0
113	11	11	4	45	25.0392522	121.5653476	0	1	0
113	11	11	4	45	25.0392522	121.5653476	0	1	0
113	11	11	6	42	25.04631292	121.5381633	0	1	0
113	11	11	6	42	25.04631292	121.5381633	0	1	0
113	11	11	7	32	25.0444624	121.5754748	0	1	0
113	11	11	7	32	25.0444624	121.5754748	0	1	0
113	11	11	7	41	25.0202095	121.5228375	0	1	0
113	11	11	7	41	25.0202095	121.5228375	0	1	0
113	11	11	7	50	25.0624725	121.5305216	0	1	0
113	11	11	7	50	25.0624725	121.5305216	0	1	0
113	11	11	7	53	25.1161622	121.5053729	0	1	0
113	11	11	7	53	25.1161622	121.5053729	0	1	0
113	11	11	8	0	25.06532665	121.5645456	0	1	0
113	11	11	8	0	25.06532665	121.5645456	0	1	0
113	11	11	8	8	25.0462046	121.5032682	0	1	0
113	11	11	8	8	25.0462046	121.5032682	0	1	0
113	11	11	8	15	25.0997981	121.5233044	0	1	0
113	11	11	8	15	25.0997981	121.5233044	0	1	0
113	11	11	8	30	25.1126281	121.5253029	0	2	0
113	11	11	8	30	25.1126281	121.5253029	0	2	0
113	11	11	8	38	25.0489583	121.5330824	0	1	0
113	11	11	8	38	25.0489583	121.5330824	0	1	0
113	11	11	8	40	25.0598018	121.5832305	0	1	0
113	11	11	8	40	25.0598018	121.5832305	0	1	0
113	11	11	9	0	25.107469	121.5292406	0	1	0
113	11	11	9	0	25.107469	121.5292406	0	1	0
113	11	11	9	0	25.1016941	121.5121549	0	2	0
113	11	11	9	0	25.1016941	121.5121549	0	2	0
113	11	11	9	16	25.109628	121.5123291	0	1	0
113	11	11	9	16	25.109628	121.5123291	0	1	0
113	11	11	9	19	25.0487047	121.5691491	0	1	0
113	11	11	9	19	25.0487047	121.5691491	0	1	0
113	11	11	9	45	25.0514833	121.5651227	0	2	0
113	11	11	9	45	25.0514833	121.5651227	0	2	0
113	11	11	9	45	25.0514833	121.5651227	0	2	0
113	11	11	9	45	25.0514833	121.5651227	0	2	0
113	11	11	9	45	25.0514833	121.5651227	0	2	0
113	11	11	9	53	25.0143001	121.5469792	0	1	0
113	11	11	9	53	25.0143001	121.5469792	0	1	0
113	11	11	10	0	25.0236248	121.5284767	0	1	0
113	11	11	10	0	25.0236248	121.5284767	0	1	0
113	11	11	10	0	25.0571665	121.5672611	0	1	0
113	11	11	10	0	25.0571665	121.5672611	0	1	0
113	11	11	10	4	25.0866027	121.5092302	0	3	0
113	11	11	10	4	25.0866027	121.5092302	0	3	0
113	11	11	10	4	25.0866027	121.5092302	0	3	0
113	11	11	10	13	25.0933237	121.4985925	1	0	0
113	11	11	10	13	25.0933237	121.4985925	1	0	0
113	11	11	10	13	25.0933237	121.4985925	1	0	0
113	11	11	10	13	25.0933237	121.4985925	1	0	0
113	11	11	10	31	25.0676329	121.5890754	0	1	0
113	11	11	10	31	25.0676329	121.5890754	0	1	0
113	11	11	11	10	25.0598615	121.5549046	0	2	0
113	11	11	11	10	25.0598615	121.5549046	0	2	0
113	11	11	11	15	25.09481811	121.5296428	0	2	0
113	11	11	11	15	25.09481811	121.5296428	0	2	0
113	11	11	11	29	25.0431319	121.5832127	0	1	0
113	11	11	11	29	25.0431319	121.5832127	0	1	0
113	11	11	11	40	25.0593175	121.5684088	0	1	0
113	11	11	11	40	25.0593175	121.5684088	0	1	0
113	11	11	12	0	25.0608567	121.5407199	0	1	0
113	11	11	12	0	25.0608567	121.5407199	0	1	0
113	11	11	12	12	25.0427006	121.5655688	0	1	0
113	11	11	12	12	25.0427006	121.5655688	0	1	0
113	11	11	12	13	25.0264164	121.5451597	0	1	0
113	11	11	12	13	25.0264164	121.5451597	0	1	0
113	11	11	12	13	25.0264164	121.5451597	0	1	0
113	11	11	12	25	25.05744698	121.5254898	0	1	0
113	11	11	12	25	25.05744698	121.5254898	0	1	0
113	11	11	12	38	25.0480649	121.5551009	0	1	0
113	11	11	12	38	25.0480649	121.5551009	0	1	0
113	11	11	12	38	25.0480649	121.5551009	0	1	0
113	11	11	12	45	25.1187368	121.5170868	0	1	0
113	11	11	12	45	25.1187368	121.5170868	0	1	0
113	11	11	13	4	25.07611747	121.621054	0	2	0
113	11	11	13	4	25.07611747	121.621054	0	2	0
113	11	11	13	26	25.05147468	121.5564243	0	1	0
113	11	11	13	26	25.05147468	121.5564243	0	1	0
113	11	11	13	31	25.0169503	121.5490874	0	1	0
113	11	11	13	31	25.0169503	121.5490874	0	1	0
113	11	11	13	50	25.0430099	121.5189252	0	1	0
113	11	11	13	50	25.0430099	121.5189252	0	1	0
113	11	11	14	0	25.0616471	121.551251	0	1	0
113	11	11	14	0	25.0616471	121.551251	0	1	0
113	11	11	14	12	25.0402865	121.5638892	0	1	0
113	11	11	14	12	25.0402865	121.5638892	0	1	0
113	11	11	14	30	24.9838868	121.5795474	0	1	0
113	11	11	14	30	24.9838868	121.5795474	0	1	0
113	11	11	14	30	24.9838868	121.5795474	0	1	0
113	11	11	14	50	25.03646221	121.4968641	0	1	0
113	11	11	14	50	25.03646221	121.4968641	0	1	0
113	11	11	14	50	25.03646221	121.4968641	0	1	0
113	11	11	14	50	25.03646221	121.4968641	0	1	0
113	11	11	15	40	25.046018	121.5303325	0	1	0
113	11	11	15	40	25.046018	121.5303325	0	1	0
113	11	11	15	43	24.9849309	121.5614817	0	2	0
113	11	11	15	43	24.9849309	121.5614817	0	2	0
113	11	11	16	33	25.0115082	121.5359696	0	2	0
113	11	11	16	33	25.0115082	121.5359696	0	2	0
113	11	11	16	33	25.0115082	121.5359696	0	2	0
113	11	11	16	40	25.0733359	121.6056704	0	1	0
113	11	11	16	40	25.0733359	121.6056704	0	1	0
113	11	11	16	59	25.0530584	121.5580474	0	1	0
113	11	11	16	59	25.0530584	121.5580474	0	1	0
113	11	11	17	11	25.0418145	121.5486073	0	3	0
113	11	11	17	11	25.0418145	121.5486073	0	3	0
113	11	11	17	11	25.0418145	121.5486073	0	3	0
113	11	11	17	15	25.05966628	121.5289687	0	1	0
113	11	11	17	15	25.05966628	121.5289687	0	1	0
113	11	11	17	53	25.0435346	121.5812231	0	1	0
113	11	11	17	53	25.0435346	121.5812231	0	1	0
113	11	11	18	14	25.06284474	121.5121846	0	2	0
113	11	11	18	14	25.06284474	121.5121846	0	2	0
113	11	11	18	20	25.0404616	121.5683829	0	2	0
113	11	11	18	20	25.0404616	121.5683829	0	2	0
113	11	11	18	20	25.0404616	121.5683829	0	2	0
113	11	11	18	40	25.050622	121.50825	0	1	0
113	11	11	18	40	25.050622	121.50825	0	1	0
113	11	11	18	40	25.1070321	121.5229937	0	1	0
113	11	11	18	40	25.1070321	121.5229937	0	1	0
113	11	11	18	40	25.0581151	121.5540699	0	2	0
113	11	11	18	40	25.0581151	121.5540699	0	2	0
113	11	11	18	40	25.0581151	121.5540699	0	2	0
113	11	11	18	45	25.05778901	121.5372617	0	1	0
113	11	11	18	45	25.05778901	121.5372617	0	1	0
113	11	11	18	49	25.0563245	121.5563771	0	1	0
113	11	11	18	49	25.0563245	121.5563771	0	1	0
113	11	11	18	51	25.0630354	121.5173648	0	1	0
113	11	11	18	51	25.0630354	121.5173648	0	1	0
113	11	11	18	52	24.99533778	121.5519088	0	1	0
113	11	11	18	52	24.99533778	121.5519088	0	1	0
113	11	11	19	0	25.03655373	121.5035158	0	2	0
113	11	11	19	0	25.03655373	121.5035158	0	2	0
113	11	11	19	13	25.0374574	121.5435866	0	1	0
113	11	11	19	13	25.0374574	121.5435866	0	1	0
113	11	11	19	20	25.078176	121.5330102	0	1	0
113	11	11	19	20	25.078176	121.5330102	0	1	0
113	11	11	19	20	25.1217841	121.4868607	0	2	0
113	11	11	19	20	25.1217841	121.4868607	0	2	0
113	11	11	19	23	25.04951428	121.5607705	0	2	0
113	11	11	19	23	25.04951428	121.5607705	0	2	0
113	11	11	19	23	25.04951428	121.5607705	0	2	0
113	11	11	19	30	24.988327	121.5620232	0	1	0
113	11	11	19	30	24.988327	121.5620232	0	1	0
113	11	11	19	48	25.0410653	121.5700767	0	1	0
113	11	11	19	48	25.0410653	121.5700767	0	1	0
113	11	11	19	50	25.0389703	121.5382263	0	1	0
113	11	11	19	50	25.0389703	121.5382263	0	1	0
113	11	11	20	21	25.05751225	121.5857315	0	1	0
113	11	11	20	21	25.05751225	121.5857315	0	1	0
113	11	11	20	26	24.9929868	121.5413277	0	2	0
113	11	11	20	26	24.9929868	121.5413277	0	2	0
113	11	11	20	26	24.9929868	121.5413277	0	2	0
113	11	11	21	10	25.0373757	121.5620042	0	1	0
113	11	11	21	10	25.0373757	121.5620042	0	1	0
113	11	11	22	14	25.058155	121.5122254	0	1	0
113	11	11	22	14	25.058155	121.5122254	0	1	0
113	11	11	23	20	25.0686806	121.5845188	0	2	0
113	11	11	23	20	25.0686806	121.5845188	0	2	0
113	11	11	23	20	25.0686806	121.5845188	0	2	0
113	11	11	23	20	25.0686806	121.5845188	0	2	0
113	11	12	0	9	24.988887	121.561797	0	2	0
113	11	12	0	9	24.988887	121.561797	0	2	0
113	11	12	0	22	24.9853654	121.5798715	0	1	0
113	11	12	0	22	24.9853654	121.5798715	0	1	0
113	11	12	5	50	25.06358988	121.5207381	0	2	0
113	11	12	5	50	25.06358988	121.5207381	0	2	0
113	11	12	5	50	25.06358988	121.5207381	0	2	0
113	11	12	7	1	25.0246923	121.524098	0	2	0
113	11	12	7	1	25.0246923	121.524098	0	2	0
113	11	12	7	30	25.0542513	121.5511464	0	1	0
113	11	12	7	30	25.0542513	121.5511464	0	1	0
113	11	12	7	35	25.0257091	121.5005572	0	1	0
113	11	12	7	35	25.0257091	121.5005572	0	1	0
113	11	12	7	45	25.06274281	121.5260082	0	1	0
113	11	12	7	45	25.06274281	121.5260082	0	1	0
113	11	12	7	50	25.1342049	121.4984491	0	1	0
113	11	12	7	50	25.1342049	121.4984491	0	1	0
113	11	12	8	6	25.0514178	121.51462	0	2	0
113	11	12	8	6	25.0514178	121.51462	0	2	0
113	11	12	8	8	25.0365656	121.5079657	0	1	0
113	11	12	8	8	25.0365656	121.5079657	0	1	0
113	11	12	8	20	25.0381858	121.5438034	0	1	0
113	11	12	8	20	25.0381858	121.5438034	0	1	0
113	11	12	8	30	25.03346978	121.5450691	0	2	0
113	11	12	8	30	25.03346978	121.5450691	0	2	0
113	11	12	8	30	25.03346978	121.5450691	0	2	0
113	11	12	8	32	25.05194841	121.5322245	0	2	0
113	11	12	8	32	25.05194841	121.5322245	0	2	0
113	11	12	8	32	25.05194841	121.5322245	0	2	0
113	11	12	8	34	25.0146245	121.5318269	0	1	0
113	11	12	8	34	25.0146245	121.5318269	0	1	0
113	11	12	8	34	25.0347426	121.5685968	0	1	0
113	11	12	8	34	25.0347426	121.5685968	0	1	0
113	11	12	8	43	25.0832774	121.549039	0	1	0
113	11	12	8	43	25.0832774	121.549039	0	1	0
113	11	12	8	48	25.0537089	121.5565146	0	1	0
113	11	12	8	48	25.0537089	121.5565146	0	1	0
113	11	12	8	59	25.0417092	121.5577717	0	1	0
113	11	12	8	59	25.0417092	121.5577717	0	1	0
113	11	12	9	0	25.0559248	121.5228719	0	2	0
113	11	12	9	0	25.0559248	121.5228719	0	2	0
113	11	12	9	0	25.0559248	121.5228719	0	2	0
113	11	12	9	0	25.0527792	121.5736376	0	1	0
113	11	12	9	0	25.0527792	121.5736376	0	1	0
113	11	12	9	0	25.0527792	121.5736376	0	1	0
113	11	12	9	15	25.06260988	121.5306229	0	1	0
113	11	12	9	15	25.06260988	121.5306229	0	1	0
113	11	12	9	15	25.06260988	121.5306229	0	1	0
113	11	12	9	26	25.06836922	121.5229626	0	1	0
113	11	12	9	26	25.06836922	121.5229626	0	1	0
113	11	12	9	30	25.0839934	121.5492092	0	2	0
113	11	12	9	30	25.0839934	121.5492092	0	2	0
113	11	12	10	13	25.1109849	121.5162	0	1	0
113	11	12	10	13	25.1109849	121.5162	0	1	0
113	11	12	10	56	25.0378641	121.5380479	0	2	0
113	11	12	10	56	25.0378641	121.5380479	0	2	0
113	11	12	11	34	25.1115869	121.5288602	0	1	0
113	11	12	11	34	25.1115869	121.5288602	0	1	0
113	11	12	11	40	25.10434998	121.5230836	0	1	0
113	11	12	11	40	25.10434998	121.5230836	0	1	0
113	11	12	11	45	25.0865951	121.5093437	0	1	0
113	11	12	11	45	25.0865951	121.5093437	0	1	0
113	11	12	12	0	25.0306413	121.5173801	0	1	0
113	11	12	12	0	25.0306413	121.5173801	0	1	0
113	11	12	12	35	25.0538995	121.5911075	0	1	0
113	11	12	12	35	25.0538995	121.5911075	0	1	0
113	11	12	13	57	25.08410288	121.5247334	0	1	0
113	11	12	13	57	25.08410288	121.5247334	0	1	0
113	11	12	15	0	25.0780735	121.6070376	0	1	0
113	11	12	15	0	25.0780735	121.6070376	0	1	0
113	11	12	15	17	25.0441326	121.5101651	0	1	0
113	11	12	15	17	25.0441326	121.5101651	0	1	0
113	11	12	15	17	25.0441326	121.5101651	0	1	0
113	11	12	15	17	25.0441326	121.5101651	0	1	0
113	11	12	15	17	25.0441326	121.5101651	0	1	0
113	11	12	15	30	25.0165694	121.5497293	0	2	0
113	11	12	15	30	25.0165694	121.5497293	0	2	0
113	11	12	15	30	25.0165694	121.5497293	0	2	0
113	11	12	15	30	25.0165694	121.5497293	0	2	0
113	11	12	15	32	25.0198366	121.4976747	0	1	0
113	11	12	15	32	25.0198366	121.4976747	0	1	0
113	11	12	15	39	25.0457287	121.5707633	0	1	0
113	11	12	15	39	25.0457287	121.5707633	0	1	0
113	11	12	16	8	25.0389965	121.4958914	0	1	0
113	11	12	16	8	25.0389965	121.4958914	0	1	0
113	11	12	16	10	25.1119626	121.5213892	0	1	0
113	11	12	16	10	25.1119626	121.5213892	0	1	0
113	11	12	16	10	25.1119626	121.5213892	0	1	0
113	11	12	16	13	25.0484396	121.5438628	0	1	0
113	11	12	16	13	25.0484396	121.5438628	0	1	0
113	11	12	16	13	25.0484396	121.5438628	0	1	0
113	11	12	16	55	25.1016828	121.5230362	0	1	0
113	11	12	16	55	25.1016828	121.5230362	0	1	0
113	11	12	16	57	25.0298135	121.5614002	0	1	0
113	11	12	16	57	25.0298135	121.5614002	0	1	0
113	11	12	17	11	25.0658545	121.5182303	0	1	0
113	11	12	17	11	25.0658545	121.5182303	0	1	0
113	11	12	17	11	25.0658545	121.5182303	0	1	0
113	11	12	17	11	25.0658545	121.5182303	0	1	0
